label,condition,tolerance,n_events_a,n_events_b,n_matched,precision,recall,f1,median_abs_dt,p95_abs_dt,mean_dt_signed,median_dt_signed,offset_applied
20170710_15_16_02_B,invisible,0.2,197,197,139,0.7055837563451777,0.7055837563451777,0.7055837563451777,0.09999999999999964,0.20000000000000284,-0.01870503597122419,0.0,0.0
20170710_15_16_02_B,invisible,0.3,197,197,167,0.8477157360406091,0.8477157360406091,0.8477157360406091,0.10000000000000142,0.3000000000000032,-0.01616766467065979,0.0,0.0
20170710_15_16_02_B,invisible,0.5,197,197,184,0.934010152284264,0.934010152284264,0.934010152284264,0.10000000000001563,0.4000000000000057,-0.05217391304347927,0.0,0.0
20170714_09_03,solo,0.05,252,253,36,0.1422924901185771,0.14285714285714285,0.1425742574257426,0.0,0.0,0.0,0.0,-0.09999999999999432
20170714_09_03,solo,0.1,252,253,141,0.5573122529644269,0.5595238095238095,0.5584158415841584,0.09999999999999432,0.10000000000002274,0.020567375886525924,0.0,-0.09999999999999432
20170714_09_03,solo,0.15,252,253,141,0.5573122529644269,0.5595238095238095,0.5584158415841584,0.09999999999999432,0.10000000000002274,0.020567375886525924,0.0,-0.09999999999999432
20170714_09_03,solo,0.2,252,253,204,0.8063241106719368,0.8095238095238095,0.8079207920792079,0.10000000000000142,0.20000000000000284,0.026960784313725925,0.09999999999999432,-0.09999999999999432
20170714_09_03,solo,0.3,252,253,225,0.8893280632411067,0.8928571428571429,0.8910891089108911,0.10000000000000142,0.29999999999999716,0.021333333333333288,0.0,-0.09999999999999432
20170714_09_03,solo,0.5,252,253,235,0.9288537549407114,0.9325396825396826,0.9306930693069307,0.19999999999998863,0.5,-0.06808510638297878,-0.09999999999999432,-0.09999999999999432
20170724_02_02,solo,0.05,258,258,42,0.16279069767441862,0.16279069767441862,0.16279069767441862,0.0,0.0,0.0,0.0,0.09999999999999432
20170724_02_02,solo,0.1,258,258,140,0.5426356589147286,0.5426356589147286,0.5426356589147286,0.09999999999999432,0.10000000000000923,0.028571428571427245,0.0,0.09999999999999432
