video,condition,arm,rep,period,n_a,n_b,n_match,S,zS,p
20170707_07_08_02,invisible,jitter,7,P2,52,63,18,0.3130434782608696,-1.1412747017663778,0.9080919080919081
20170707_07_08_02,invisible,jitter,7,P3,146,194,60,0.35294117647058826,-0.3791441363855434,0.6933066933066933
20170707_07_08_02,invisible,null,7,P1,12,18,5,0.3333333333333333,-0.4070486057426009,0.7852147852147852
20170707_07_08_02,invisible,null,7,P2,50,64,24,0.42105263157894735,0.7919526010860657,0.2547452547452547
20170707_07_08_02,invisible,null,7,P3,145,194,67,0.3952802359882006,0.9008230452438581,0.2087912087912088
20170707_07_08_02,invisible,jitter,8,P1,12,19,9,0.5806451612903226,2.5060430139022185,0.024975024975024976
20170707_07_08_02,invisible,jitter,8,P2,52,64,22,0.3793103448275862,0.1634791171824208,0.5004995004995005
20170707_07_08_02,invisible,jitter,8,P3,148,190,63,0.3727810650887574,0.15332763034681296,0.46153846153846156
20170707_07_08_02,invisible,null,8,P1,13,16,3,0.20689655172413793,-1.091017828312292,0.916083916083916
20170707_07_08_02,invisible,null,8,P2,48,68,22,0.3793103448275862,0.19377849813366693,0.47952047952047955
20170707_07_08_02,invisible,null,8,P3,147,189,69,0.4107142857142857,1.0865365873094797,0.15884115884115885
20170707_07_08_02,invisible,jitter,9,P1,13,20,6,0.36363636363636365,-0.5010266867752483,0.7872127872127872
20170707_07_08_02,invisible,jitter,9,P2,52,60,29,0.5178571428571429,2.8054228188242245,0.007992007992007992
20170707_07_08_02,invisible,jitter,9,P3,147,193,57,0.3352941176470588,-0.9714767261878436,0.8491508491508492
20170707_07_08_02,invisible,null,9,P1,13,17,3,0.2,-1.6314814319552466,0.997002997002997
20170707_07_08_02,invisible,null,9,P2,52,66,26,0.4406779661016949,0.5095562717055876,0.3836163836163836
20170707_07_08_02,invisible,null,9,P3,144,194,64,0.378698224852071,0.559153824113724,0.3306693306693307
20170707_07_08_02,invisible,jitter,10,P1,11,19,4,0.26666666666666666,-1.2495862001811322,0.9660339660339661
20170707_07_08_02,invisible,jitter,10,P2,51,64,16,0.2782608695652174,-1.316164042235595,0.935064935064935
20170707_07_08_02,invisible,jitter,10,P3,149,192,73,0.4281524926686217,1.7183674671215539,0.05094905094905095
20170707_07_08_02,invisible,null,10,P1,13,20,7,0.42424242424242425,0.42568292786580597,0.4485514485514486
20170707_07_08_02,invisible,null,10,P2,50,63,20,0.35398230088495575,-0.2710267170595039,0.6603396603396603
20170707_07_08_02,invisible,null,10,P3,147,193,55,0.3235294117647059,-1.3267558656470464,0.9270729270729271
20170707_07_08_03,invisible,real,0,P1,0,1,0,,,
20170707_07_08_03,invisible,real,0,P2,47,73,26,0.43333333333333335,0.11889407389102366,0.5084915084915085
20170707_07_08_03,invisible,real,0,P3,140,202,81,0.47368421052631576,1.6000689612404042,0.08291708291708291
20170707_07_08_03,invisible,jitter,1,P1,0,2,0,,,
20170707_07_08_03,invisible,jitter,1,P2,46,66,21,0.375,0.3250659894773362,0.39760239760239763
20170707_07_08_03,invisible,jitter,1,P3,135,198,56,0.33633633633633636,-0.773336452124234,0.8091908091908092
20170707_07_08_03,invisible,null,1,P1,0,1,0,,,
20170707_07_08_03,invisible,null,1,P2,48,68,24,0.41379310344827586,0.8936190990783714,0.2137862137862138
20170707_07_08_03,invisible,null,1,P3,140,198,62,0.3668639053254438,0.15639802292971786,0.45454545454545453
20170707_07_08_03,invisible,jitter,2,P1,0,2,0,,,
20170707_07_08_03,invisible,jitter,2,P2,46,71,21,0.358974358974359,-0.43784833667497564,0.7392607392607392
20170707_07_08_03,invisible,jitter,2,P3,134,200,56,0.33532934131736525,-0.9637460810060294,0.8441558441558441
20170707_07_08_03,invisible,null,2,P1,0,1,0,,,
20170707_07_08_03,invisible,null,2,P2,46,63,17,0.3119266055045872,-1.0509610964380796,0.9000999000999002
20170707_07_08_03,invisible,null,2,P3,134,198,58,0.3493975903614458,-0.07788786687166371,0.5634365634365635
20170707_07_08_03,invisible,jitter,3,P1,0,1,0,,,
20170707_07_08_03,invisible,jitter,3,P2,47,71,21,0.3559322033898305,-0.11867350180273689,0.6123876123876124
20170707_07_08_03,invisible,jitter,3,P3,135,199,64,0.38323353293413176,0.5999905979744229,0.3076923076923077
20170707_07_08_03,invisible,null,3,P1,0,1,0,,,
20170707_07_08_03,invisible,null,3,P2,47,68,20,0.34782608695652173,-0.455754016611835,0.7412587412587412
20170707_07_08_03,invisible,null,3,P3,135,200,66,0.3940298507462687,0.9149007186905282,0.2097902097902098
20170707_07_08_03,invisible,jitter,4,P1,1,1,0,0.0,-0.8752243528630375,1.0
20170707_07_08_03,invisible,jitter,4,P2,47,71,22,0.3728813559322034,-0.2181027540667764,0.6223776223776224
20170707_07_08_03,invisible,jitter,4,P3,136,197,62,0.37237237237237236,0.481087545319028,0.35264735264735264
20170707_07_08_03,invisible,null,4,P1,0,1,0,,,
20170707_07_08_03,invisible,null,4,P2,46,62,22,0.4074074074074074,1.0290669114079898,0.1878121878121878
20170707_07_08_03,invisible,null,4,P3,137,199,53,0.31547619047619047,-1.1580966078382797,0.9100899100899101
20170707_07_08_03,invisible,jitter,5,P1,1,1,1,1.0,2.1478732622205152,0.17882117882117882
20170707_07_08_03,invisible,jitter,5,P2,46,71,19,0.3247863247863248,-0.6485767464330083,0.7792207792207793
20170707_07_08_03,invisible,jitter,5,P3,138,195,51,0.3063063063063063,-1.7356989987770532,0.974025974025974
20170707_07_08_03,invisible,null,5,P1,0,0,0,,,
20170707_07_08_03,invisible,null,5,P2,47,63,22,0.4,0.5080033901114523,0.35264735264735264
20170707_07_08_03,invisible,null,5,P3,138,196,54,0.32335329341317365,-1.1437341509285621,0.8891108891108891
20170707_07_08_03,invisible,jitter,6,P1,1,2,1,0.6666666666666666,0.5524287697901932,0.7662337662337663
20170707_07_08_03,invisible,jitter,6,P2,47,69,19,0.3275862068965517,-1.1732840842305114,0.919080919080919
20170707_07_08_03,invisible,jitter,6,P3,138,196,52,0.31137724550898205,-1.673849535560821,0.962037962037962
20170707_07_08_03,invisible,null,6,P1,0,0,0,,,
20170707_07_08_03,invisible,null,6,P2,45,63,21,0.3888888888888889,0.5816228641252,0.37162837162837165
20170707_07_08_03,invisible,null,6,P3,137,204,66,0.3870967741935484,1.132180086975701,0.14385614385614387
20170707_07_08_03,invisible,jitter,7,P1,0,1,0,,,
20170707_07_08_03,invisible,jitter,7,P2,47,67,19,0.3333333333333333,-0.6445076240001049,0.7952047952047953
20170707_07_08_03,invisible,jitter,7,P3,136,196,63,0.3795180722891566,0.8936580367396433,0.22077922077922077
20170707_07_08_03,invisible,null,7,P1,0,2,0,,,
20170707_07_08_03,invisible,null,7,P2,45,61,19,0.3584905660377358,0.2993049464532017,0.45054945054945056
20170707_07_08_03,invisible,null,7,P3,139,203,67,0.391812865497076,1.1425866417189716,0.16083916083916083
20170707_07_08_03,invisible,jitter,8,P1,0,1,0,,,
20170707_07_08_03,invisible,jitter,8,P2,42,71,20,0.35398230088495575,0.1298821459534811,0.5174825174825175
20170707_07_08_03,invisible,jitter,8,P3,133,200,55,0.3303303303303303,-0.7611074302174444,0.8191808191808192
20170707_07_08_03,invisible,null,8,P1,0,1,0,,,
20170707_07_08_03,invisible,null,8,P2,47,63,22,0.4,0.4695814521117582,0.4175824175824176
20170707_07_08_03,invisible,null,8,P3,138,205,62,0.36151603498542273,-0.2666863399905925,0.6333666333666333
20170707_07_08_03,invisible,jitter,9,P1,0,1,0,,,
20170707_07_08_03,invisible,jitter,9,P2,47,70,17,0.2905982905982906,-1.7361711018041963,0.964035964035964
20170707_07_08_03,invisible,jitter,9,P3,139,194,56,0.33633633633633636,-1.1630988180675321,0.8881118881118881
20170707_07_08_03,invisible,null,9,P1,0,1,0,,,
20170707_07_08_03,invisible,null,9,P2,47,58,21,0.4,1.081049186639151,0.18181818181818182
20170707_07_08_03,invisible,null,9,P3,136,204,57,0.3352941176470588,-0.9461429834810376,0.8381618381618382
20170707_07_08_03,invisible,jitter,10,P1,1,2,1,0.6666666666666666,1.4911675442958414,0.3106893106893107
20170707_07_08_03,invisible,jitter,10,P2,46,72,26,0.4406779661016949,1.5789928785127465,0.06893106893106893
20170707_07_08_03,invisible,jitter,10,P3,140,192,54,0.3253012048192771,-1.1505176237355037,0.8941058941058941
20170707_07_08_03,invisible,null,10,P1,0,1,0,,,
20170707_07_08_03,invisible,null,10,P2,47,62,18,0.3302752293577982,-0.512270946045134,0.7792207792207793
20170707_07_08_03,invisible,null,10,P3,137,204,65,0.3812316715542522,0.7576846809755089,0.25274725274725274
20170707_09_10_01,invisible,real,0,P1,18,23,11,0.5365853658536586,1.1480788411378628,0.16083916083916083
20170707_09_10_01,invisible,real,0,P2,50,50,19,0.38,0.04108458641968896,0.5894105894105894
20170707_09_10_01,invisible,real,0,P3,145,150,54,0.36610169491525424,-0.03992846930947101,0.5424575424575424
20170707_09_10_01,invisible,jitter,1,P1,17,23,6,0.3,-0.48680133261438135,0.7822177822177823
20170707_09_10_01,invisible,jitter,1,P2,49,50,18,0.36363636363636365,0.3813295254325662,0.3926073926073926
20170707_09_10_01,invisible,jitter,1,P3,142,145,48,0.3344947735191638,0.2181345102927209,0.4435564435564436
20170707_09_10_01,invisible,null,1,P1,13,18,4,0.25806451612903225,-0.5665644287587276,0.7612387612387612
20170707_09_10_01,invisible,null,1,P2,50,52,19,0.37254901960784315,0.6618665795631157,0.2917082917082917
20170707_09_10_01,invisible,null,1,P3,142,151,48,0.32764505119453924,-0.11888529787433175,0.5874125874125874
20170707_09_10_01,invisible,jitter,2,P1,18,21,7,0.358974358974359,-0.1498180017709012,0.6723276723276723
20170707_09_10_01,invisible,jitter,2,P2,49,52,12,0.2376237623762376,-1.851658823405255,0.978021978021978
20170707_09_10_01,invisible,jitter,2,P3,142,146,53,0.3680555555555556,1.3698621954705261,0.10789210789210789
20170707_09_10_01,invisible,null,2,P1,18,16,7,0.4117647058823529,0.8441419328324966,0.3106893106893107
20170707_09_10_01,invisible,null,2,P2,48,48,16,0.3333333333333333,-0.1390616827450986,0.6343656343656343
20170707_09_10_01,invisible,null,2,P3,140,154,47,0.3197278911564626,-0.3972483831705132,0.6933066933066933
20170707_09_10_01,invisible,jitter,3,P1,19,22,7,0.34146341463414637,-0.0014998140360897958,0.5854145854145855
20170707_09_10_01,invisible,jitter,3,P2,48,50,12,0.24489795918367346,-1.4218692700452271,0.958041958041958
20170707_09_10_01,invisible,jitter,3,P3,140,146,42,0.2937062937062937,-0.8425604814432422,0.8401598401598401
20170707_09_10_01,invisible,null,3,P1,19,16,5,0.2857142857142857,-0.4641765199314918,0.7582417582417582
20170707_09_10_01,invisible,null,3,P2,49,52,17,0.33663366336633666,0.05030760419641264,0.5554445554445554
20170707_09_10_01,invisible,null,3,P3,143,148,46,0.3161512027491409,-0.4576734658072469,0.7072927072927073
20170707_09_10_01,invisible,jitter,4,P1,18,22,8,0.4,0.6837134658934417,0.2997002997002997
20170707_09_10_01,invisible,jitter,4,P2,49,52,18,0.3564356435643564,0.275160653986881,0.45554445554445555
20170707_09_10_01,invisible,jitter,4,P3,143,145,46,0.3194444444444444,0.0654872023167272,0.5054945054945055
20170707_09_10_01,invisible,null,4,P1,17,18,5,0.2857142857142857,-0.33352503096821423,0.7142857142857143
20170707_09_10_01,invisible,null,4,P2,46,53,16,0.32323232323232326,-0.07109437770150773,0.5884115884115884
20170707_09_10_01,invisible,null,4,P3,137,146,47,0.3321554770318021,-0.037132296925402784,0.5674325674325674
20170707_09_10_01,invisible,jitter,5,P1,18,22,5,0.25,-1.2570570482420533,0.9430569430569431
20170707_09_10_01,invisible,jitter,5,P2,45,49,16,0.3404255319148936,0.1405377601632326,0.5064935064935064
20170707_09_10_01,invisible,jitter,5,P3,140,149,49,0.3391003460207612,0.5086301150164367,0.3386613386613387
20170707_09_10_01,invisible,null,5,P1,14,15,6,0.41379310344827586,0.9157427908984561,0.2837162837162837
20170707_09_10_01,invisible,null,5,P2,49,56,20,0.38095238095238093,0.6178254290238699,0.33966033966033965
20170707_09_10_01,invisible,null,5,P3,141,145,43,0.3006993006993007,-0.9261843100641481,0.8311688311688312
20170707_09_10_01,invisible,jitter,6,P1,17,22,4,0.20512820512820512,-1.542350330806715,0.975024975024975
20170707_09_10_01,invisible,jitter,6,P2,50,49,21,0.42424242424242425,1.510860441537273,0.08791208791208792
20170707_09_10_01,invisible,jitter,6,P3,141,145,44,0.3076923076923077,-0.587332440413431,0.7752247752247752
20170707_09_10_01,invisible,null,6,P1,17,19,7,0.3888888888888889,0.6767592828435074,0.36063936063936064
20170707_09_10_01,invisible,null,6,P2,49,54,20,0.3883495145631068,0.7958563485575949,0.2597402597402597
20170707_09_10_01,invisible,null,6,P3,141,147,51,0.3541666666666667,1.0119896591409638,0.1798201798201798
20170707_09_10_01,invisible,jitter,7,P1,19,21,11,0.55,2.0572797423167968,0.04195804195804196
20170707_09_10_01,invisible,jitter,7,P2,48,50,13,0.2653061224489796,-1.083691173668871,0.9010989010989011
20170707_09_10_01,invisible,jitter,7,P3,142,149,55,0.37800687285223367,1.3083947453474636,0.12187812187812187
20170707_09_10_01,invisible,null,7,P1,12,14,5,0.38461538461538464,0.4329461923641282,0.4385614385614386
20170707_09_10_01,invisible,null,7,P2,47,51,15,0.30612244897959184,-0.33270712918793816,0.6823176823176823
20170707_09_10_01,invisible,null,7,P3,145,151,45,0.30405405405405406,-0.7188776598013873,0.8011988011988012
20170707_09_10_01,invisible,jitter,8,P1,19,21,4,0.2,-1.5241386604922142,0.9660339660339661
20170707_09_10_01,invisible,jitter,8,P2,47,50,18,0.3711340206185567,0.4385236736166926,0.3676323676323676
20170707_09_10_01,invisible,jitter,8,P3,142,147,50,0.3460207612456747,0.33902626872833186,0.4175824175824176
20170707_09_10_01,invisible,null,8,P1,19,21,7,0.35,-0.07822337480966104,0.6543456543456544
20170707_09_10_01,invisible,null,8,P2,50,52,14,0.27450980392156865,-1.1646230311800074,0.9170829170829171
20170707_09_10_01,invisible,null,8,P3,144,146,53,0.36551724137931035,1.1789720599978548,0.13486513486513488
20170707_09_10_01,invisible,jitter,9,P1,16,22,8,0.42105263157894735,0.5474678758669065,0.35864135864135865
20170707_09_10_01,invisible,jitter,9,P2,50,48,14,0.2857142857142857,-0.7558479351432856,0.8271728271728271
20170707_09_10_01,invisible,jitter,9,P3,143,150,48,0.32764505119453924,-0.04695721984600834,0.5624375624375625
20170707_09_10_01,invisible,null,9,P1,18,20,7,0.3684210526315789,0.4577291347950559,0.4125874125874126
20170707_09_10_01,invisible,null,9,P2,49,49,20,0.40816326530612246,1.472745761316759,0.11488511488511488
20170707_09_10_01,invisible,null,9,P3,143,146,39,0.2698961937716263,-1.9820858783902764,0.9760239760239761
20170707_09_10_01,invisible,jitter,10,P1,19,22,7,0.34146341463414637,-0.04058778158784703,0.6133866133866134
20170707_09_10_01,invisible,jitter,10,P2,49,50,16,0.32323232323232326,-0.3977274508455029,0.7092907092907093
20170707_09_10_01,invisible,jitter,10,P3,144,145,47,0.32525951557093424,-0.09558398280599749,0.5864135864135864
20170707_09_10_01,invisible,null,10,P1,19,17,8,0.4444444444444444,1.0476833758619957,0.18981018981018982
20170707_09_10_01,invisible,null,10,P2,49,54,22,0.42718446601941745,1.5105391375625021,0.08891108891108891
20170707_09_10_01,invisible,null,10,P3,142,149,54,0.3711340206185567,0.9383718643329625,0.21978021978021978
20170707_09_10_02,invisible,real,0,P1,24,21,8,0.35555555555555557,-0.7660237693967685,0.8451548451548452
20170707_09_10_02,invisible,real,0,P2,55,59,26,0.45614035087719296,0.5173890564868258,0.3596403596403596
20170707_09_10_02,invisible,real,0,P3,172,167,68,0.40117994100294985,-0.6599968692218551,0.7812187812187812
20170707_09_10_02,invisible,jitter,1,P1,20,21,9,0.43902439024390244,0.6224903712702672,0.38161838161838163
20170707_09_10_02,invisible,jitter,1,P2,54,56,18,0.32727272727272727,-0.9334696741560139,0.8641358641358642
20170707_09_10_02,invisible,jitter,1,P3,168,163,71,0.42900302114803623,2.0794202337422685,0.02097902097902098
20170707_09_10_02,invisible,null,1,P1,23,22,10,0.4444444444444444,0.8965868575131475,0.25374625374625376
20170707_09_10_02,invisible,null,1,P2,52,53,19,0.3619047619047619,0.0877556499194565,0.5454545454545454
20170707_09_10_02,invisible,null,1,P3,169,162,53,0.3202416918429003,-1.7749265352323744,0.975024975024975
20170707_09_10_02,invisible,jitter,2,P1,22,20,3,0.14285714285714285,-2.1198648825731197,0.988011988011988
20170707_09_10_02,invisible,jitter,2,P2,54,58,17,0.30357142857142855,-1.390568693824309,0.938061938061938
20170707_09_10_02,invisible,jitter,2,P3,168,162,58,0.3515151515151515,-0.4653568565118611,0.6963036963036963
20170707_09_10_02,invisible,null,2,P1,23,20,10,0.46511627906976744,0.5421070283680117,0.3956043956043956
20170707_09_10_02,invisible,null,2,P2,54,52,16,0.3018867924528302,-0.8691173311733474,0.8701298701298701
20170707_09_10_02,invisible,null,2,P3,170,165,58,0.34626865671641793,-0.8814842234592581,0.8291708291708292
20170707_09_10_02,invisible,jitter,3,P1,23,19,7,0.3333333333333333,-0.7763773327117602,0.8551448551448552
20170707_09_10_02,invisible,jitter,3,P2,55,57,14,0.25,-2.528861944142061,0.999000999000999
20170707_09_10_02,invisible,jitter,3,P3,169,163,69,0.41566265060240964,1.1487854898431358,0.15384615384615385
20170707_09_10_02,invisible,null,3,P1,23,22,8,0.35555555555555557,-0.6178975175485754,0.8421578421578422
20170707_09_10_02,invisible,null,3,P2,54,48,17,0.3333333333333333,-0.5522234912065328,0.7522477522477522
20170707_09_10_02,invisible,null,3,P3,172,169,70,0.41055718475073316,0.6473041597374479,0.28471528471528473
20170707_09_10_02,invisible,jitter,4,P1,24,20,10,0.45454545454545453,0.6638617710816896,0.33266733266733267
20170707_09_10_02,invisible,jitter,4,P2,53,56,19,0.3486238532110092,-0.5219380872326776,0.7832167832167832
20170707_09_10_02,invisible,jitter,4,P3,166,162,62,0.3780487804878049,0.561751479887832,0.3106893106893107
20170707_09_10_02,invisible,null,4,P1,22,22,8,0.36363636363636365,-0.35395447864176943,0.7122877122877123
20170707_09_10_02,invisible,null,4,P2,51,49,9,0.18,-2.5419370827731296,1.0
20170707_09_10_02,invisible,null,4,P3,167,166,59,0.35435435435435436,-0.6648270051254521,0.7842157842157842
20170707_09_10_02,invisible,jitter,5,P1,24,21,10,0.4444444444444444,0.10571707575769469,0.5644355644355644
20170707_09_10_02,invisible,jitter,5,P2,52,58,21,0.38181818181818183,0.3871578367165423,0.4005994005994006
20170707_09_10_02,invisible,jitter,5,P3,171,162,63,0.3783783783783784,0.10051550115837603,0.5004995004995005
20170707_09_10_02,invisible,null,5,P1,23,19,8,0.38095238095238093,-0.2485994464278988,0.6923076923076923
20170707_09_10_02,invisible,null,5,P2,55,59,18,0.3157894736842105,-0.8408754304707404,0.8341658341658341
20170707_09_10_02,invisible,null,5,P3,168,158,63,0.38650306748466257,0.8575923030456369,0.23376623376623376
20170707_09_10_02,invisible,jitter,6,P1,23,20,11,0.5116279069767442,1.175853525678833,0.16683316683316685
20170707_09_10_02,invisible,jitter,6,P2,51,60,22,0.3963963963963964,0.5400154879470771,0.35664335664335667
20170707_09_10_02,invisible,jitter,6,P3,167,162,55,0.3343465045592705,-1.2490926192505356,0.916083916083916
20170707_09_10_02,invisible,null,6,P1,23,17,9,0.45,1.0840814337046392,0.22477522477522477
20170707_09_10_02,invisible,null,6,P2,52,60,19,0.3392857142857143,-0.9261623852188721,0.8771228771228772
20170707_09_10_02,invisible,null,6,P3,160,162,58,0.36024844720496896,-0.08541656508809196,0.5654345654345654
20170707_09_10_02,invisible,jitter,7,P1,24,20,8,0.36363636363636365,-0.3183215893628584,0.7092907092907093
20170707_09_10_02,invisible,jitter,7,P2,52,58,21,0.38181818181818183,0.07892340169105247,0.5184815184815185
20170707_09_10_02,invisible,jitter,7,P3,170,160,58,0.3515151515151515,-0.7675777551616825,0.8041958041958042
20170707_09_10_02,invisible,null,7,P1,24,20,10,0.45454545454545453,0.9432912927170046,0.24575424575424576
20170707_09_10_02,invisible,null,7,P2,52,57,20,0.3669724770642202,0.08489465870252691,0.5554445554445554
20170707_09_10_02,invisible,null,7,P3,169,165,55,0.32934131736526945,-1.1587368111442986,0.8871128871128872
20170707_09_10_02,invisible,jitter,8,P1,24,20,7,0.3181818181818182,-1.1099621094441698,0.8851148851148851
20170707_09_10_02,invisible,jitter,8,P2,55,57,17,0.30357142857142855,-1.2739867942290395,0.932067932067932
20170707_09_10_02,invisible,jitter,8,P3,165,164,63,0.3829787234042553,0.7735903270603997,0.24975024975024976
20170707_09_10_02,invisible,null,8,P1,23,21,9,0.4090909090909091,0.4092883824404818,0.46353646353646355
20170707_09_10_02,invisible,null,8,P2,53,55,23,0.42592592592592593,1.0830064643819473,0.17282717282717283
20170707_09_10_02,invisible,null,8,P3,164,164,60,0.36585365853658536,-0.20402427324829053,0.6183816183816184
20170707_09_10_02,invisible,jitter,9,P1,23,21,11,0.5,1.1102720412040825,0.20679320679320679
20170707_09_10_02,invisible,jitter,9,P2,51,59,19,0.34545454545454546,0.06634460435769363,0.5164835164835165
20170707_09_10_02,invisible,jitter,9,P3,171,165,71,0.4226190476190476,1.6591350966828504,0.058941058941058944
20170707_09_10_02,invisible,null,9,P1,22,23,10,0.4444444444444444,1.067432284849914,0.24375624375624375
20170707_09_10_02,invisible,null,9,P2,52,61,22,0.3893805309734513,0.5927835919380839,0.34565434565434566
20170707_09_10_02,invisible,null,9,P3,166,154,67,0.41875,1.7101109391798102,0.055944055944055944
20170707_09_10_02,invisible,jitter,10,P1,23,20,9,0.4186046511627907,0.3095630294907624,0.5094905094905094
20170707_09_10_02,invisible,jitter,10,P2,53,59,21,0.375,0.20533165746249626,0.47652347652347654
20170707_09_10_02,invisible,jitter,10,P3,169,166,65,0.3880597014925373,0.3207553605265756,0.3966033966033966
20170707_09_10_02,invisible,null,10,P1,23,21,10,0.45454545454545453,0.41736329743752326,0.4275724275724276
20170707_09_10_02,invisible,null,10,P2,55,48,12,0.23300970873786409,-1.9604215908085378,0.9760239760239761
20170707_09_10_02,invisible,null,10,P3,170,169,67,0.3952802359882006,0.5763428192935109,0.2977022977022977
20170707_09_10_03,invisible,real,0,P1,23,25,10,0.4166666666666667,-0.4884488470130837,0.7582417582417582
20170707_09_10_03,invisible,real,0,P2,57,60,32,0.5470085470085471,1.5632852998338715,0.07092907092907093
20170707_09_10_03,invisible,real,0,P3,152,164,57,0.36075949367088606,-0.7886598669969058,0.8051948051948052
20170707_09_10_03,invisible,jitter,1,P1,21,24,9,0.4,0.17894934102445473,0.5754245754245755
20170707_09_10_03,invisible,jitter,1,P2,56,58,28,0.49122807017543857,2.074245440853208,0.025974025974025976
20170707_09_10_03,invisible,jitter,1,P3,147,161,56,0.36363636363636365,0.5632245196397826,0.3276723276723277
20170707_09_10_03,invisible,null,1,P1,17,19,5,0.2777777777777778,-0.9661938908632502,0.9000999000999002
20170707_09_10_03,invisible,null,1,P2,56,59,23,0.4,0.8335969141687484,0.26573426573426573
20170707_09_10_03,invisible,null,1,P3,144,162,57,0.37254901960784315,0.9741465371714678,0.1938061938061938
20170707_09_10_03,invisible,jitter,2,P1,23,22,7,0.3111111111111111,-0.8300865388951219,0.8651348651348651
20170707_09_10_03,invisible,jitter,2,P2,55,58,19,0.336283185840708,-0.8332316363928127,0.8551448551448552
20170707_09_10_03,invisible,jitter,2,P3,151,163,52,0.33121019108280253,-0.7661158202021185,0.8211788211788211
20170707_09_10_03,invisible,null,2,P1,21,25,8,0.34782608695652173,-0.37772670326364816,0.7122877122877123
20170707_09_10_03,invisible,null,2,P2,57,50,23,0.42990654205607476,1.072548863172765,0.16883116883116883
20170707_09_10_03,invisible,null,2,P3,149,171,49,0.30625,-1.6362510081104225,0.951048951048951
20170707_09_10_03,invisible,jitter,3,P1,22,24,8,0.34782608695652173,-0.6417315438541245,0.7782217782217782
20170707_09_10_03,invisible,jitter,3,P2,55,59,22,0.38596491228070173,0.41405647938499385,0.4245754245754246
20170707_09_10_03,invisible,jitter,3,P3,149,160,58,0.37540453074433655,0.8996036467855475,0.21078921078921078
20170707_09_10_03,invisible,null,3,P1,22,13,6,0.34285714285714286,0.9330566962095609,0.27172827172827174
20170707_09_10_03,invisible,null,3,P2,56,52,13,0.24074074074074073,-2.5018281930358808,0.999000999000999
20170707_09_10_03,invisible,null,3,P3,150,175,61,0.37538461538461537,0.5353729592414593,0.32367632367632365
20170707_09_10_03,invisible,jitter,4,P1,23,23,10,0.43478260869565216,0.5776409724131703,0.3646353646353646
20170707_09_10_03,invisible,jitter,4,P2,52,58,22,0.4,0.7873085338796679,0.2757242757242757
20170707_09_10_03,invisible,jitter,4,P3,151,160,62,0.3987138263665595,1.3939683686391382,0.0999000999000999
20170707_09_10_03,invisible,null,4,P1,22,26,9,0.375,-0.3355911601603978,0.7672327672327672
20170707_09_10_03,invisible,null,4,P2,55,51,19,0.3584905660377358,0.11803286780050237,0.5074925074925075
20170707_09_10_03,invisible,null,4,P3,148,164,44,0.28205128205128205,-1.9449948490236248,0.9820179820179821
20170707_09_10_03,invisible,jitter,5,P1,23,24,10,0.425531914893617,0.5637929925802703,0.34865134865134867
20170707_09_10_03,invisible,jitter,5,P2,56,59,26,0.45217391304347826,1.449103266660123,0.1048951048951049
20170707_09_10_03,invisible,jitter,5,P3,148,159,57,0.3713355048859935,0.7639504477911732,0.25274725274725274
20170707_09_10_03,invisible,null,5,P1,22,26,5,0.20833333333333334,-2.1054299291983187,0.991008991008991
20170707_09_10_03,invisible,null,5,P2,57,50,16,0.29906542056074764,-0.7478930187587045,0.8131868131868132
20170707_09_10_03,invisible,null,5,P3,148,164,54,0.34615384615384615,-0.07904908938053636,0.5704295704295704
20170707_09_10_03,invisible,jitter,6,P1,24,23,11,0.46808510638297873,0.9626837447388649,0.24475524475524477
20170707_09_10_03,invisible,jitter,6,P2,56,56,22,0.39285714285714285,0.5387350176532166,0.3836163836163836
20170707_09_10_03,invisible,jitter,6,P3,150,160,63,0.4064516129032258,1.5382836017273158,0.06993006993006994
20170707_09_10_03,invisible,null,6,P1,22,20,8,0.38095238095238093,0.23219570394460312,0.5464535464535465
20170707_09_10_03,invisible,null,6,P2,56,59,22,0.3826086956521739,-0.02526334703482516,0.5554445554445554
20170707_09_10_03,invisible,null,6,P3,152,160,54,0.34615384615384615,-0.1381150385000276,0.5734265734265734
20170707_09_10_03,invisible,jitter,7,P1,22,25,11,0.46808510638297873,0.6193823594782673,0.3996003996003996
20170707_09_10_03,invisible,jitter,7,P2,58,60,25,0.423728813559322,0.7318232200439545,0.3036963036963037
20170707_09_10_03,invisible,jitter,7,P3,151,164,56,0.35555555555555557,0.3930877832183356,0.3876123876123876
20170707_09_10_03,invisible,null,7,P1,23,26,9,0.3673469387755102,-0.5483364112482139,0.7702297702297702
20170707_09_10_03,invisible,null,7,P2,58,50,21,0.3888888888888889,0.5217991374846743,0.3646353646353646
20170707_09_10_03,invisible,null,7,P3,147,169,56,0.35443037974683544,-0.02172934858306739,0.5714285714285714
20170707_09_10_03,invisible,jitter,8,P1,23,23,7,0.30434782608695654,-1.0776036055292448,0.9280719280719281
20170707_09_10_03,invisible,jitter,8,P2,57,58,29,0.5043478260869565,2.939415243132239,0.003996003996003996
20170707_09_10_03,invisible,jitter,8,P3,150,162,68,0.4358974358974359,2.445410056420791,0.00999000999000999
20170707_09_10_03,invisible,null,8,P1,24,21,9,0.4,0.4410445781392497,0.4915084915084915
20170707_09_10_03,invisible,null,8,P2,56,62,22,0.3728813559322034,-0.320297341789657,0.6873126873126874
20170707_09_10_03,invisible,null,8,P3,148,154,62,0.4105960264900662,1.841347054497079,0.03796203796203796
